"No.","Time","Source","Destination","Protocol","Length","Info"
"166","20.829748","AzureWaveTec_0e:d2:87","VMware_64:bc:04","ARP","42","Who has 10.50.0.2? Tell 10.50.2.42"
"167","20.834625","VMware_64:bc:04","AzureWaveTec_0e:d2:87","ARP","60","10.50.0.2 is at 00:0c:29:64:bc:04"
"168","20.858850","10.50.3.68","224.0.0.251","MDNS","225","Standard query 0x0000 ANY {""nm"":""Redmi Note 8 Pro"",""as"":""[8193, 8194]"",""ip"":""68""}._mi-connect._udp.local, ""QM"" question ANY Android-63.local, ""QM"" question ANY Android-63.local, ""QM"" question SRV 0 0 56666 Android-63.local A 10.50.3.68 AAAA fe80::dd8b:ba75:50e6:b64e"
"169","20.928271","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=729/55554, ttl=128 (reply in 170)"
"170","20.930716","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=729/55554, ttl=255 (request in 169)"
"171","21.110033","10.50.3.68","224.0.0.251","MDNS","588","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Redmi Note 8 Pro"",""as"":""[8193, 8194]"",""ip"":""68""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android-63.local PTR, cache flush Android-63.local PTR, cache flush Android-63.local A, cache flush 10.50.3.68 AAAA, cache flush fe80::dd8b:ba75:50e6:b64e NSEC, cache flush {""nm"":""Redmi Note 8 Pro"",""as"":""[8193, 8194]"",""ip"":""68""}._mi-connect._udp.local NSEC, cache flush 68.3.50.10.in-addr.arpa NSEC, cache flush E.4.6.B.6.E.0.5.5.7.A.B.B.8.D.D.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-63.local"
"172","21.162285","VMware_64:bc:04","AzureWaveTec_0e:d2:87","ARP","60","Who has 10.50.2.42? Tell 10.50.0.2"
"173","21.162331","AzureWaveTec_0e:d2:87","VMware_64:bc:04","ARP","42","10.50.2.42 is at b4:8c:9d:0e:d2:87"
"174","21.610660","10.50.2.42","172.25.8.3","NBNS","110","Refresh NB WORKGROUP<00>"
"175","21.946459","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=730/55810, ttl=128 (reply in 176)"
"176","21.949019","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=730/55810, ttl=255 (request in 175)"
"177","22.113092","10.50.3.68","224.0.0.251","MDNS","588","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Redmi Note 8 Pro"",""as"":""[8193, 8194]"",""ip"":""68""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android-63.local PTR, cache flush Android-63.local PTR, cache flush Android-63.local A, cache flush 10.50.3.68 AAAA, cache flush fe80::dd8b:ba75:50e6:b64e NSEC, cache flush {""nm"":""Redmi Note 8 Pro"",""as"":""[8193, 8194]"",""ip"":""68""}._mi-connect._udp.local NSEC, cache flush 68.3.50.10.in-addr.arpa NSEC, cache flush E.4.6.B.6.E.0.5.5.7.A.B.B.8.D.D.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-63.local"
"178","22.185136","10.50.2.42","104.26.11.240","TCP","54","60280  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1024 Len=0"
"179","22.200231","104.26.11.240","10.50.2.42","TCP","60","443  >  60280 [FIN, ACK] Seq=1 Ack=2 Win=9 Len=0"
"180","22.200398","10.50.2.42","104.26.11.240","TCP","54","60280  >  443 [ACK] Seq=2 Ack=2 Win=1024 Len=0"
"181","22.590497","10.50.2.42","10.50.0.2","DHCP","344","DHCP Request  - Transaction ID 0x8974a0cb"
"182","22.599123","10.50.0.2","10.50.2.42","DHCP","343","DHCP ACK      - Transaction ID 0x8974a0cb"
"183","22.614138","10.50.2.42","172.25.8.3","NBNS","110","Refresh NB VIVOBOOK<20>"
"184","22.630048","fe80::3b04:fb5b:4e5c:2a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"185","22.630104","10.50.2.42","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"186","22.647438","fe80::3b04:fb5b:4e5c:2a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"187","22.647647","10.50.2.42","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"188","22.648171","fe80::3b04:fb5b:4e5c:2a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"189","22.648223","10.50.2.42","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"190","22.649213","fe80::3b04:fb5b:4e5c:2a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"191","22.649328","10.50.2.42","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"192","22.652253","fe80::3b04:fb5b:4e5c:2a","ff02::1:3","LLMNR","88","Standard query 0x99cd ANY Vivobook"
"193","22.652615","10.50.2.42","224.0.0.252","LLMNR","68","Standard query 0x99cd ANY Vivobook"
"194","22.835227","10.50.2.42","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"195","22.835369","fe80::3b04:fb5b:4e5c:2a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"196","22.961858","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=731/56066, ttl=128 (reply in 197)"
"197","22.963801","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=731/56066, ttl=255 (request in 196)"
"198","23.073010","fe80::3b04:fb5b:4e5c:2a","ff02::1:3","LLMNR","88","Standard query 0x99cd ANY Vivobook"
"199","23.073557","10.50.2.42","224.0.0.252","LLMNR","68","Standard query 0x99cd ANY Vivobook"
"200","23.120189","10.50.2.42","172.25.8.3","NBNS","110","Refresh NB WORKGROUP<00>"
"201","23.274349","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=732/56322, ttl=128 (reply in 202)"
"202","23.278730","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=732/56322, ttl=255 (request in 201)"
"203","23.977682","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=733/56578, ttl=128 (reply in 204)"
"204","23.979706","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=733/56578, ttl=255 (request in 203)"
"205","24.118502","10.50.2.42","172.25.8.3","NBNS","110","Refresh NB VIVOBOOK<20>"
"206","24.139615","10.50.3.68","224.0.0.251","MDNS","588","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Redmi Note 8 Pro"",""as"":""[8193, 8194]"",""ip"":""68""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android-63.local PTR, cache flush Android-63.local PTR, cache flush Android-63.local A, cache flush 10.50.3.68 AAAA, cache flush fe80::dd8b:ba75:50e6:b64e NSEC, cache flush {""nm"":""Redmi Note 8 Pro"",""as"":""[8193, 8194]"",""ip"":""68""}._mi-connect._udp.local NSEC, cache flush 68.3.50.10.in-addr.arpa NSEC, cache flush E.4.6.B.6.E.0.5.5.7.A.B.B.8.D.D.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-63.local"
"207","24.288921","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=734/56834, ttl=128 (reply in 208)"
"208","24.292909","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=734/56834, ttl=255 (request in 207)"
"209","24.632115","10.50.2.42","172.25.8.3","NBNS","110","Refresh NB WORKGROUP<00>"
"210","24.991039","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=735/57090, ttl=128 (reply in 211)"
"211","24.998262","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=735/57090, ttl=255 (request in 210)"
"212","25.148537","10.50.2.42","64.233.190.188","TCP","55","60352  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"213","25.219002","64.233.190.188","10.50.2.42","TCP","66","443  >  60352 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2"
"214","25.291797","10.50.2.42","142.251.128.227","TCP","54","60351  >  80 [FIN, ACK] Seq=1 Ack=1 Win=255 Len=0"
"215","25.307917","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=736/57346, ttl=128 (reply in 217)"
"216","25.320083","142.251.128.227","10.50.2.42","TCP","60","80  >  60351 [FIN, ACK] Seq=1 Ack=2 Win=1053 Len=0"
"217","25.320083","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=736/57346, ttl=255 (request in 215)"
"218","25.320208","10.50.2.42","142.251.128.227","TCP","54","60351  >  80 [ACK] Seq=2 Ack=2 Win=255 Len=0"
"219","25.625629","10.50.2.42","172.25.8.3","NBNS","110","Refresh NB VIVOBOOK<20>"
"220","25.749112","2.16.197.78","10.50.2.42","TLSv1.2","78","Application Data"
"221","25.749112","2.16.197.78","10.50.2.42","TCP","60","443  >  60275 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0"
"222","25.749375","10.50.2.42","2.16.197.78","TCP","54","60275  >  443 [ACK] Seq=1 Ack=26 Win=1018 Len=0"
"223","26.006048","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=737/57602, ttl=128 (reply in 224)"
"224","26.021544","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=737/57602, ttl=255 (request in 223)"
"225","26.080824","10.50.3.68","10.50.3.255","UDP","82","57621  >  57621 Len=40"
"226","26.324551","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=738/57858, ttl=128 (reply in 227)"
"227","26.329312","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=738/57858, ttl=255 (request in 226)"
"228","27.021518","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=739/58114, ttl=128 (reply in 229)"
"229","27.024394","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=739/58114, ttl=255 (request in 228)"
"230","27.130334","10.50.2.42","172.25.8.3","NBNS","110","Refresh NB VIVOBOOK<00>"
"231","27.332938","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=740/58370, ttl=128 (reply in 232)"
"232","27.353990","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=740/58370, ttl=255 (request in 231)"
"233","28.034966","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=741/58626, ttl=128 (reply in 235)"
"234","28.035453","52.109.108.107","10.50.2.42","TCP","60","443  >  60265 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"235","28.037011","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=741/58626, ttl=255 (request in 233)"
"236","28.344936","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=742/58882, ttl=128 (reply in 237)"
"237","28.347166","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=742/58882, ttl=255 (request in 236)"
"238","28.640731","10.50.2.42","172.25.8.3","NBNS","110","Refresh NB VIVOBOOK<00>"
"239","28.990961","10.50.1.89","224.0.0.251","MDNS","223","Standard query response 0x0000 PTR Gaby._dosvc._tcp.local SRV 0 0 7680 Gaby.local TXT"
"240","28.990961","10.50.1.89","224.0.0.251","MDNS","82","Standard query 0x0000 ANY Gaby._dosvc._tcp.local, ""QM"" question"
"241","29.047794","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=743/59138, ttl=128 (reply in 242)"
"242","29.050233","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=743/59138, ttl=255 (request in 241)"
"243","29.195889","10.50.3.90","224.0.0.251","MDNS","100","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question"
"244","29.363143","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=744/59394, ttl=128 (reply in 245)"
"245","29.367461","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=744/59394, ttl=255 (request in 244)"
"246","29.605522","10.50.3.84","239.192.152.143","LSD","178",""
"247","29.743606","10.50.1.89","224.0.0.251","MDNS","277","Standard query response 0x0000 PTR, cache flush Gaby._dosvc._tcp.local SRV, cache flush 0 0 7680 Gaby.local TXT, cache flush A, cache flush 10.50.1.89 AAAA, cache flush fe80::61b2:403f:a968:54e6"
"248","29.744909","10.50.1.89","224.0.0.251","MDNS","224","Standard query response 0x0000 SRV, cache flush 0 0 7680 Gaby.local TXT, cache flush A, cache flush 10.50.1.89 AAAA, cache flush fe80::61b2:403f:a968:54e6"
"249","30.062154","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=745/59650, ttl=128 (reply in 250)"
"250","30.064689","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=745/59650, ttl=255 (request in 249)"
"251","30.154198","10.50.2.42","172.25.8.3","NBNS","110","Refresh NB VIVOBOOK<00>"
"252","30.375265","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=746/59906, ttl=128 (reply in 253)"
"253","30.378877","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=746/59906, ttl=255 (request in 252)"
"254","31.071000","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=747/60162, ttl=128 (reply in 255)"
"255","31.074924","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=747/60162, ttl=255 (request in 254)"
"256","31.389648","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=748/60418, ttl=128 (reply in 257)"
"257","31.395421","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=748/60418, ttl=255 (request in 256)"
"258","31.660239","10.50.2.42","172.25.8.3","NBNS","110","Refresh NB WORKGROUP<00>"
"259","32.090099","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=749/60674, ttl=128 (reply in 261)"
"260","32.409493","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=750/60930, ttl=128 (reply in 262)"
"261","33.155302","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=749/60674, ttl=255 (request in 259)"
"262","33.155302","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=750/60930, ttl=255 (request in 260)"
"263","33.160155","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=751/61186, ttl=128 (reply in 265)"
"264","33.171596","10.50.2.42","172.25.8.3","NBNS","110","Refresh NB WORKGROUP<00>"
"265","33.177007","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=751/61186, ttl=255 (request in 263)"
"266","33.421800","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=752/61442, ttl=128 (reply in 267)"
"267","33.430582","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=752/61442, ttl=255 (request in 266)"
"268","33.777386","13.107.6.254","10.50.2.42","TCP","60","443  >  60278 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"269","33.964958","204.79.197.222","10.50.2.42","TCP","60","443  >  60276 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"270","34.168161","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=753/61698, ttl=128 (reply in 271)"
"271","34.172104","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=753/61698, ttl=255 (request in 270)"
"272","34.413973","10.50.2.66","224.0.0.251","MDNS","125","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"273","34.433756","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=754/61954, ttl=128 (reply in 274)"
"274","34.447042","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=754/61954, ttl=255 (request in 273)"
"275","34.646147","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=755/62210, ttl=128 (reply in 276)"
"276","34.649773","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=755/62210, ttl=255 (request in 275)"
"277","34.682246","10.50.2.42","172.25.8.3","NBNS","110","Refresh NB WORKGROUP<00>"
"278","35.182460","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=756/62466, ttl=128 (reply in 279)"
"279","35.192028","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=756/62466, ttl=255 (request in 278)"
"280","35.446891","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=757/62722, ttl=128 (reply in 281)"
"281","35.450162","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=757/62722, ttl=255 (request in 280)"
"282","35.663493","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=758/62978, ttl=128 (reply in 283)"
"283","35.668083","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=758/62978, ttl=255 (request in 282)"
"284","35.749516","10.50.3.84","239.192.152.143","LSD","178",""
"285","35.749516","10.50.3.68","224.0.0.251","MDNS","225","Standard query 0x0000 ANY {""nm"":""Redmi Note 8 Pro"",""as"":""[8193, 8194]"",""ip"":""68""}._mi-connect._udp.local, ""QU"" question ANY Android-63.local, ""QU"" question ANY Android-63.local, ""QU"" question SRV 0 0 56666 Android-63.local A 10.50.3.68 AAAA fe80::dd8b:ba75:50e6:b64e"
"286","36.159202","10.50.1.90","224.0.0.251","MDNS","100","Standard query 0x0000 PTR _rdlink._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question"
"287","36.191087","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=759/63234, ttl=128 (reply in 288)"
"288","36.195576","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=759/63234, ttl=255 (request in 287)"
"289","36.363733","10.50.3.68","224.0.0.251","MDNS","225","Standard query 0x0000 ANY {""nm"":""Redmi Note 8 Pro"",""as"":""[8193, 8194]"",""ip"":""68""}._mi-connect._udp.local, ""QM"" question ANY Android-63.local, ""QM"" question ANY Android-63.local, ""QM"" question SRV 0 0 56666 Android-63.local A 10.50.3.68 AAAA fe80::dd8b:ba75:50e6:b64e"
"290","36.456393","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=760/63490, ttl=128 (reply in 291)"
"291","36.458795","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=760/63490, ttl=255 (request in 290)"
"292","36.672304","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=761/63746, ttl=128 (reply in 293)"
"293","36.675320","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=761/63746, ttl=255 (request in 292)"
"294","37.183193","10.50.1.89","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"295","37.209771","10.50.2.42","10.50.3.254","ICMP","74","Echo (ping) request  id=0x0001, seq=762/64002, ttl=128 (reply in 296)"
"296","37.214642","10.50.3.254","10.50.2.42","ICMP","74","Echo (ping) reply    id=0x0001, seq=762/64002, ttl=255 (request in 295)"
"297","37.474571","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=763/64258, ttl=128 (reply in 298)"
"298","37.481659","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=763/64258, ttl=255 (request in 297)"
"299","37.507894","10.50.2.42","10.50.0.2","DNS","75","Standard query 0x7481 A www.youtube.com"
"300","37.508201","10.50.2.42","10.50.0.2","DNS","75","Standard query 0xe32b HTTPS www.youtube.com"
"301","37.513929","10.50.0.2","10.50.2.42","DNS","541","Standard query response 0x7481 A www.youtube.com CNAME youtube-ui.l.google.com A 142.251.135.238 A 172.217.28.206 A 142.250.219.206 A 172.217.28.142 A 172.217.30.110 A 142.250.219.238 A 172.217.30.46 A 172.217.30.14 A 172.217.30.78 A 142.251.128.238 A 142.251.128.206 A 172.217.28.78 A 172.217.28.174 A 142.251.132.238 A 142.251.128.174 A 142.251.129.14 NS ns1.google.com NS ns3.google.com NS ns2.google.com NS ns4.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10"
"302","37.513929","10.50.0.2","10.50.2.42","DNS","372","Standard query response 0xe32b HTTPS www.youtube.com CNAME youtube-ui.l.google.com HTTPS NS ns2.google.com NS ns3.google.com NS ns4.google.com NS ns1.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"303","37.516349","10.50.2.42","142.251.135.238","TCP","66","60365  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"304","37.528856","142.251.135.238","10.50.2.42","TCP","66","443  >  60365 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"305","37.529176","10.50.2.42","142.251.135.238","TCP","54","60365  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
