"No.","Time","Source","Destination","Protocol","Length","Info"
"204","13.948599","2.16.197.81","192.168.3.13","TCP","54","[TCP Retransmission] 443  >  62973 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0"
"205","13.948599","2.16.197.81","192.168.3.13","TCP","54","[TCP Retransmission] 443  >  62971 [FIN, ACK] Seq=25 Ack=1 Win=502 Len=0"
"206","13.948637","192.168.3.13","2.16.197.81","TCP","54","[TCP Dup ACK 186#1] 62973  >  443 [ACK] Seq=2 Ack=26 Win=1021 Len=0"
"207","13.948675","192.168.3.13","2.16.197.81","TCP","54","[TCP Dup ACK 190#1] 62971  >  443 [ACK] Seq=2 Ack=26 Win=1021 Len=0"
"208","13.951854","2.16.197.81","192.168.3.13","TCP","54","[TCP Retransmission] 443  >  62969 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0"
"209","13.951900","192.168.3.13","2.16.197.81","TCP","54","[TCP Dup ACK 195#1] 62969  >  443 [ACK] Seq=2 Ack=26 Win=1021 Len=0"
"210","13.964425","2.16.197.81","192.168.3.13","TCP","54","[TCP Retransmission] 443  >  62972 [FIN, ACK] Seq=25 Ack=1 Win=502 Len=0"
"211","13.964467","192.168.3.13","2.16.197.81","TCP","54","[TCP Dup ACK 199#1] 62972  >  443 [ACK] Seq=2 Ack=26 Win=1021 Len=0"
"212","13.980015","2.16.197.81","192.168.3.13","TCP","54","443  >  62974 [ACK] Seq=26 Ack=2 Win=501 Len=0"
"213","13.993759","2.16.197.81","192.168.3.13","TCP","54","443  >  62973 [ACK] Seq=26 Ack=2 Win=501 Len=0"
"214","14.004665","2.16.197.81","192.168.3.13","TCP","54","443  >  62971 [ACK] Seq=26 Ack=2 Win=502 Len=0"
"215","14.011691","2.16.197.81","192.168.3.13","TCP","54","443  >  62969 [ACK] Seq=26 Ack=2 Win=501 Len=0"
"216","14.011691","2.16.197.81","192.168.3.13","TCP","54","443  >  62972 [ACK] Seq=26 Ack=2 Win=502 Len=0"
"217","14.021840","2.16.197.81","192.168.3.13","TCP","54","443  >  62971 [RST] Seq=26 Win=0 Len=0"
"218","14.243878","HuaweiDevice_af:a2:95","Broadcast","ARP","60","Who has 192.168.3.9? Tell 192.168.3.1"
"219","14.245430","192.168.3.5","192.168.3.255","UDP","62","2008  >  2008 Len=20"
"220","15.273720","192.168.3.5","192.168.3.255","UDP","62","2008  >  2008 Len=20"
"221","16.293146","192.168.3.5","192.168.3.255","UDP","62","2008  >  2008 Len=20"
"222","16.779581","188.94.33.129","192.168.3.13","BT-DHT","145","Find_node Target=17006feb00005bef000048550000081300005b76"
"223","16.780149","192.168.3.13","188.94.33.129","BT-DHT","341","Response Nodes=8"
"224","17.725963","192.168.3.5","192.168.3.255","UDP","86","57621  >  57621 Len=44"
"225","17.978983","192.168.3.13","142.250.219.227","TCP","66","62986  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"226","17.990175","142.250.219.227","192.168.3.13","TCP","66","443  >  62986 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM WS=256"
"227","17.990283","192.168.3.13","142.250.219.227","TCP","54","62986  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"228","17.990859","192.168.3.13","142.250.219.227","TCP","1414","62986  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1360 [TCP PDU reassembled in 229]"
"229","17.990859","192.168.3.13","142.250.219.227","TLSv1.3","906","Client Hello (SNI=ssl.gstatic.com)"
"230","18.023242","192.168.3.13","142.250.219.227","TCP","1414","[TCP Retransmission] 62986  >  443 [PSH, ACK] Seq=853 Ack=1 Win=65280 Len=1360 [TCP PDU reassembled in 229]"
"231","18.133026","142.250.219.227","192.168.3.13","TCP","66","[TCP Dup ACK 226#1] 443  >  62986 [ACK] Seq=1 Ack=1 Win=269824 Len=0 SLE=1361 SRE=2213"
"232","18.133076","192.168.3.13","142.250.219.227","TCP","1414","[TCP Retransmission] 62986  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1360"
"233","18.260964","142.250.219.227","192.168.3.13","TCP","54","443  >  62986 [ACK] Seq=1 Ack=2213 Win=267776 Len=0"
"234","18.313339","142.250.219.227","192.168.3.13","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"235","18.313339","142.250.219.227","192.168.3.13","TLSv1.3","106","Application Data"
"236","18.313502","192.168.3.13","142.250.219.227","TCP","54","62986  >  443 [ACK] Seq=2213 Ack=1465 Win=65280 Len=0"
"237","18.314245","192.168.3.13","142.250.219.227","TLSv1.3","128","Change Cipher Spec, Application Data"
"238","18.314615","192.168.3.13","142.250.219.227","TLSv1.3","146","Application Data"
"239","18.314807","192.168.3.13","142.250.219.227","TLSv1.3","580","Application Data"
"240","18.343171","142.250.219.227","192.168.3.13","TCP","106","[TCP Spurious Retransmission] 443  >  62986 [PSH, ACK] Seq=1413 Ack=2213 Win=267776 Len=52 [TCP PDU reassembled in 235]"
"241","18.343171","142.250.219.227","192.168.3.13","TCP","54","443  >  62986 [ACK] Seq=1465 Ack=2287 Win=267776 Len=0"
"242","18.343236","192.168.3.13","142.250.219.227","TCP","66","[TCP Dup ACK 236#1] 62986  >  443 [ACK] Seq=2905 Ack=1465 Win=65280 Len=0 SLE=1413 SRE=1465"
"243","18.344520","142.250.219.227","192.168.3.13","TLSv1.3","1014","Application Data, Application Data"
"244","18.344520","142.250.219.227","192.168.3.13","TLSv1.3","85","Application Data"
"245","18.344600","192.168.3.13","142.250.219.227","TCP","54","62986  >  443 [ACK] Seq=2905 Ack=2456 Win=64512 Len=0"
"246","18.344831","192.168.3.13","142.250.219.227","TLSv1.3","85","Application Data"
"247","18.398379","142.250.219.227","192.168.3.13","TCP","66","[TCP Dup ACK 244#1] 443  >  62986 [ACK] Seq=2456 Ack=2379 Win=267776 Len=0 SLE=2905 SRE=2936"
"248","18.398430","192.168.3.13","142.250.219.227","TCP","611","[TCP Retransmission] 62986  >  443 [PSH, ACK] Seq=2379 Ack=2456 Win=64512 Len=557"
"249","18.409793","142.250.219.227","192.168.3.13","TCP","66","443  >  62986 [ACK] Seq=2456 Ack=2936 Win=267264 Len=0 SLE=2905 SRE=2936"
"250","18.426426","192.168.3.13","54.194.135.233","BT-DHT","146","Get_peers Info_hash=1747857b10b62f8e5c95be0336c8185c17e03da1"
"251","18.468597","142.250.219.227","192.168.3.13","TLSv1.3","579","Application Data"
"252","18.468597","142.250.219.227","192.168.3.13","TLSv1.3","128","Application Data"
"253","18.468690","192.168.3.13","142.250.219.227","TCP","54","62986  >  443 [ACK] Seq=2936 Ack=3055 Win=65280 Len=0"
"254","18.470012","142.250.219.227","192.168.3.13","TLSv1.3","85","Application Data"
"255","18.470012","142.250.219.227","192.168.3.13","TLSv1.3","93","Application Data"
"256","18.470044","192.168.3.13","142.250.219.227","TCP","54","62986  >  443 [ACK] Seq=2936 Ack=3125 Win=65280 Len=0"
"257","18.470382","192.168.3.13","142.250.219.227","TLSv1.3","93","Application Data"
"258","18.484693","142.250.219.227","192.168.3.13","TCP","54","443  >  62986 [ACK] Seq=3125 Ack=2975 Win=267264 Len=0"
"259","18.743898","192.168.3.13","185.125.190.57","NTP","90","NTP Version 4, client"
"260","18.934997","185.125.190.57","192.168.3.13","NTP","90","NTP Version 4, server"
"261","19.261473","192.168.3.5","192.168.3.255","UDP","62","2008  >  2008 Len=20"
"262","19.696140","192.214.130.99","192.168.3.13","BT-DHT","145","Find_node Target=174799a19fd875cd5a6f66d0d0ef8d222227d357"
"263","19.696567","192.168.3.13","192.214.130.99","BT-DHT","341","Response Nodes=8"
"264","20.632421","192.168.3.5","192.168.3.13","TCP","66","53343  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"265","20.632608","192.168.3.13","192.168.3.5","TCP","66","7680  >  53343 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"266","20.636305","192.168.3.5","192.168.3.13","TCP","60","53343  >  7680 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"267","20.636305","192.168.3.5","192.168.3.13","MS-DO","129","Handshake Message (Request)"
"268","20.636745","192.168.3.13","192.168.3.5","MS-DO","129","Handshake Message (Reply)"
"269","20.640472","192.168.3.5","192.168.3.13","MS-DO","69","BitField Message (has 24 of 80 pieces)"
"270","20.640566","192.168.3.13","192.168.3.5","MS-DO","69","BitField Message (has 19 of 80 pieces)"
"271","20.640785","192.168.3.13","192.168.3.5","TCP","54","7680  >  53343 [FIN, ACK] Seq=91 Ack=91 Win=65280 Len=0"
"272","20.644314","192.168.3.5","192.168.3.13","TCP","60","53343  >  7680 [ACK] Seq=91 Ack=92 Win=65280 Len=0"
"273","20.644314","192.168.3.5","192.168.3.13","TCP","60","53343  >  7680 [FIN, ACK] Seq=91 Ack=92 Win=65280 Len=0"
"274","20.644393","192.168.3.13","192.168.3.5","TCP","54","7680  >  53343 [ACK] Seq=92 Ack=92 Win=65280 Len=0"
"275","21.309493","192.168.3.5","192.168.3.255","UDP","62","2008  >  2008 Len=20"
"276","22.333368","192.168.3.5","192.168.3.255","UDP","62","2008  >  2008 Len=20"
"277","22.357764","192.168.3.13","200.192.100.13","DNS","82","Standard query 0xde37 A download.todesktop.com"
"278","22.357985","192.168.3.13","200.192.100.13","DNS","82","Standard query 0x004f HTTPS download.todesktop.com"
"279","22.363082","200.192.100.13","192.168.3.13","DNS","169","Standard query response 0xde37 A download.todesktop.com CNAME download.todesktop.com.cdn.cloudflare.net A 104.18.13.243 A 104.18.12.243"
"280","22.363082","200.192.100.13","192.168.3.13","DNS","207","Standard query response 0x004f HTTPS download.todesktop.com CNAME download.todesktop.com.cdn.cloudflare.net HTTPS"
"281","22.363977","192.168.3.13","104.18.13.243","TCP","66","62987  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"282","22.484269","104.18.13.243","192.168.3.13","TCP","66","443  >  62987 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM WS=8192"
"283","22.484448","192.168.3.13","104.18.13.243","TCP","54","62987  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"284","22.485305","192.168.3.13","104.18.13.243","TCP","1414","62987  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1360 [TCP PDU reassembled in 285]"
"285","22.485305","192.168.3.13","104.18.13.243","TLSv1.3","665","Client Hello (SNI=download.todesktop.com)"
"286","22.604754","104.18.13.243","192.168.3.13","TCP","54","443  >  62987 [ACK] Seq=1 Ack=1361 Win=65536 Len=0"
"287","22.604754","104.18.13.243","192.168.3.13","TCP","54","443  >  62987 [ACK] Seq=1 Ack=1972 Win=65536 Len=0"
"288","22.611597","104.18.13.243","192.168.3.13","TLSv1.3","1429","Server Hello, Change Cipher Spec, Application Data"
"289","22.612467","192.168.3.13","104.18.13.243","TLSv1.3","118","Change Cipher Spec, Application Data"
"290","22.612715","192.168.3.13","104.18.13.243","TLSv1.3","146","Application Data"
"291","22.612948","192.168.3.13","104.18.13.243","TLSv1.3","299","Application Data"
"292","22.703473","172.217.30.4","192.168.3.13","TCP","54","443  >  62985 [FIN, ACK] Seq=5380 Ack=1895 Win=268032 Len=0"
"293","22.703599","192.168.3.13","172.217.30.4","TCP","54","62985  >  443 [ACK] Seq=1895 Ack=5381 Win=65280 Len=0"
"294","22.731933","104.18.13.243","192.168.3.13","TCP","54","443  >  62987 [ACK] Seq=1376 Ack=2373 Win=65536 Len=0"
"295","22.733390","104.18.13.243","192.168.3.13","TLSv1.3","575","Application Data, Application Data"
"296","22.733974","192.168.3.13","104.18.13.243","TLSv1.3","85","Application Data"
"297","22.895060","104.18.13.243","192.168.3.13","TCP","54","443  >  62987 [ACK] Seq=1897 Ack=2404 Win=65536 Len=0"
"298","23.023497","104.18.13.243","192.168.3.13","TLSv1.3","505","[TCP Previous segment not captured] , Application Data"
"299","23.023497","104.18.13.243","192.168.3.13","TLSv1.3","85","Application Data"
"300","23.023497","104.18.13.243","192.168.3.13","TCP","284","[TCP Out-Of-Order] 443  >  62987 [PSH, ACK] Seq=1897 Ack=2404 Win=65536 Len=230"
"301","23.023552","192.168.3.13","104.18.13.243","TCP","66","[TCP Dup ACK 296#1] 62987  >  443 [ACK] Seq=2404 Ack=1897 Win=64768 Len=0 SLE=2127 SRE=2578"
"302","23.023601","192.168.3.13","104.18.13.243","TCP","66","[TCP Dup ACK 296#2] 62987  >  443 [ACK] Seq=2404 Ack=1897 Win=64768 Len=0 SLE=2127 SRE=2609"
"303","23.023654","192.168.3.13","104.18.13.243","TCP","54","62987  >  443 [ACK] Seq=2404 Ack=2609 Win=64256 Len=0"
"304","23.294816","192.168.3.13","2.16.197.86","TCP","1414","62958  >  443 [ACK] Seq=31601 Ack=2284 Win=1024 Len=1360 [TCP PDU reassembled in 305]"
"305","23.294816","192.168.3.13","2.16.197.86","TLSv1.2","1339","Application Data"
"306","23.294961","192.168.3.13","2.16.197.86","TCP","1414","62958  >  443 [ACK] Seq=34246 Ack=2284 Win=1024 Len=1360 [TCP PDU reassembled in 307]"
"307","23.294961","192.168.3.13","2.16.197.86","TLSv1.2","95","Application Data"
"308","23.295128","192.168.3.13","2.16.197.86","TLSv1.2","85","Application Data"
"309","23.331448","2.16.197.86","192.168.3.13","TCP","54","443  >  62958 [ACK] Seq=2284 Ack=34246 Win=1350 Len=0"
"310","23.331448","2.16.197.86","192.168.3.13","TCP","54","443  >  62958 [ACK] Seq=2284 Ack=35647 Win=1372 Len=0"
"311","23.358265","192.168.3.5","192.168.3.255","UDP","62","2008  >  2008 Len=20"
"312","23.375392","2.16.197.86","192.168.3.13","TCP","54","443  >  62958 [ACK] Seq=2284 Ack=35678 Win=1372 Len=0"
"313","23.431938","192.168.3.13","18.221.7.72","BT-DHT","146","Get_peers Info_hash=17478548bb26c25f922143b3096e0b3445c6fe44"
"314","23.474996","2.16.197.86","192.168.3.13","TLSv1.2","474","Application Data"
"315","23.474996","2.16.197.86","192.168.3.13","TLSv1.2","85","Application Data"
"316","23.475151","192.168.3.13","2.16.197.86","TCP","54","62958  >  443 [ACK] Seq=35678 Ack=2735 Win=1022 Len=0"
"317","23.593564","2.16.197.86","192.168.3.13","TCP","85","[TCP Spurious Retransmission] 443  >  62958 [PSH, ACK] Seq=2704 Ack=35678 Win=1372 Len=31"
"318","23.593630","192.168.3.13","2.16.197.86","TCP","66","[TCP Dup ACK 316#1] 62958  >  443 [ACK] Seq=35678 Ack=2735 Win=1022 Len=0 SLE=2704 SRE=2735"
"319","24.381433","192.168.3.5","192.168.3.255","UDP","62","2008  >  2008 Len=20"
"320","24.502820","18.221.7.72","192.168.3.13","BT-DHT","118","Response Nodes=0"
"321","25.405542","192.168.3.5","192.168.3.255","UDP","62","2008  >  2008 Len=20"
"322","26.429496","192.168.3.5","192.168.3.255","UDP","62","2008  >  2008 Len=20"
"323","27.351728","192.168.3.5","192.168.3.255","UDP","62","2008  >  2008 Len=20"
"324","28.151848","192.168.3.13","200.192.100.13","DNS","82","Standard query 0xbff5 A calendar-api.notion.so"
"325","28.152091","192.168.3.13","200.192.100.13","DNS","82","Standard query 0x2873 HTTPS calendar-api.notion.so"
"326","28.153475","192.168.3.13","200.192.100.13","DNS","78","Standard query 0xf710 A calendar.notion.so"
"327","28.153735","192.168.3.13","200.192.100.13","DNS","78","Standard query 0x24ac HTTPS calendar.notion.so"
"328","28.156567","200.192.100.13","192.168.3.13","DNS","155","Standard query response 0x2873 HTTPS calendar-api.notion.so HTTPS"
"329","28.157631","200.192.100.13","192.168.3.13","DNS","114","Standard query response 0xbff5 A calendar-api.notion.so A 208.103.161.1 A 208.103.161.2"
"330","28.158398","192.168.3.13","208.103.161.1","QUIC","1292","Initial, DCID=f6d26c9d8c5c5bae, PKN: 1, CRYPTO"
"331","28.158465","192.168.3.13","208.103.161.1","QUIC","1292","Initial, DCID=f6d26c9d8c5c5bae, PKN: 2, CRYPTO, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO, PADDING, PING, CRYPTO, PING, PING, PING, PADDING, PING, PING, PADDING, PING"
"332","28.171334","208.103.161.1","192.168.3.13","QUIC","1242","Initial, SCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4, PKN: 0, ACK"
"333","28.171334","208.103.161.1","192.168.3.13","QUIC","1242","Initial, SCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4, PKN: 1, ACK"
"334","28.173182","208.103.161.1","192.168.3.13","QUIC","1242","Initial, SCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4, PKN: 2, CRYPTO"
"335","28.173182","208.103.161.1","192.168.3.13","QUIC","1242","Handshake, SCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
"336","28.173755","192.168.3.13","208.103.161.1","QUIC","1292","Protected Payload (KP0), DCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
"337","28.174049","192.168.3.13","208.103.161.1","QUIC","556","Protected Payload (KP0), DCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
"338","28.174223","192.168.3.13","208.103.161.1","QUIC","547","Protected Payload (KP0), DCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
"339","28.174381","192.168.3.13","208.103.161.1","QUIC","530","Protected Payload (KP0), DCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
"340","28.174528","192.168.3.13","208.103.161.1","QUIC","545","Protected Payload (KP0), DCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
"341","28.174653","192.168.3.13","208.103.161.1","QUIC","552","Protected Payload (KP0), DCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
"342","28.174747","192.168.3.13","208.103.161.1","QUIC","550","Protected Payload (KP0), DCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
"343","28.190451","208.103.161.1","192.168.3.13","QUIC","527","Protected Payload (KP0)"
"344","28.192367","208.103.161.1","192.168.3.13","QUIC","66","Protected Payload (KP0)"
"345","28.192367","208.103.161.1","192.168.3.13","QUIC","66","Protected Payload (KP0)"
"346","28.192367","208.103.161.1","192.168.3.13","QUIC","91","Protected Payload (KP0)"
"347","28.192595","192.168.3.13","208.103.161.1","QUIC","85","Protected Payload (KP0), DCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
"348","28.192707","192.168.3.13","208.103.161.1","QUIC","89","Protected Payload (KP0), DCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
"349","28.203376","208.103.161.1","192.168.3.13","QUIC","70","Protected Payload (KP0)"
"350","28.243989","192.168.3.13","208.103.161.1","QUIC","86","Protected Payload (KP0), DCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
"351","28.254314","208.103.161.1","192.168.3.13","QUIC","67","Protected Payload (KP0)"
"352","28.275905","200.192.100.13","192.168.3.13","DNS","110","Standard query response 0xf710 A calendar.notion.so A 208.103.161.1 A 208.103.161.2"
"353","28.278734","200.192.100.13","192.168.3.13","DNS","151","Standard query response 0x24ac HTTPS calendar.notion.so HTTPS"
"354","28.279877","192.168.3.13","208.103.161.1","QUIC","1292","Initial, DCID=22b01caa7b4928a8, PKN: 1, CRYPTO"
"355","28.279957","192.168.3.13","208.103.161.1","QUIC","1292","Initial, DCID=22b01caa7b4928a8, PKN: 2, PING, CRYPTO, PING, PING, PING, PADDING, PING, PADDING, PING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING"
"356","28.280013","192.168.3.13","208.103.161.1","QUIC","86","Protected Payload (KP0), DCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
"357","28.295861","208.103.161.1","192.168.3.13","QUIC","1242","Initial, SCID=014e0daaa4d295003d4e6ca8c9d2b3ee98b5587c, PKN: 0, ACK"
"358","28.297233","208.103.161.1","192.168.3.13","QUIC","1242","Initial, SCID=014e0daaa4d295003d4e6ca8c9d2b3ee98b5587c, PKN: 1, ACK"
"359","28.301208","208.103.161.1","192.168.3.13","QUIC","1242","Initial, SCID=014e0daaa4d295003d4e6ca8c9d2b3ee98b5587c, PKN: 2, CRYPTO"
"360","28.301208","208.103.161.1","192.168.3.13","QUIC","1242","Handshake, SCID=014e0daaa4d295003d4e6ca8c9d2b3ee98b5587c"
"361","28.301878","192.168.3.13","208.103.161.1","QUIC","1292","Initial, DCID=014e0daaa4d295003d4e6ca8c9d2b3ee98b5587c, PKN: 3, ACK, PADDING"
"362","28.303080","192.168.3.13","208.103.161.1","QUIC","133","Handshake, DCID=014e0daaa4d295003d4e6ca8c9d2b3ee98b5587c"
"363","28.303187","192.168.3.13","208.103.161.1","QUIC","126","Protected Payload (KP0), DCID=014e0daaa4d295003d4e6ca8c9d2b3ee98b5587c"
"364","28.303367","192.168.3.13","208.103.161.1","QUIC","962","Protected Payload (KP0), DCID=014e0daaa4d295003d4e6ca8c9d2b3ee98b5587c"
"365","28.303482","192.168.3.13","208.103.161.1","QUIC","959","Protected Payload (KP0), DCID=014e0daaa4d295003d4e6ca8c9d2b3ee98b5587c"
"366","28.313681","208.103.161.1","192.168.3.13","QUIC","527","Protected Payload (KP0)"
"367","28.313681","208.103.161.1","192.168.3.13","QUIC","66","Protected Payload (KP0)"
"368","28.314018","192.168.3.13","208.103.161.1","QUIC","86","Protected Payload (KP0), DCID=014e0daaa4d295003d4e6ca8c9d2b3ee98b5587c"
"369","28.316581","208.103.161.1","192.168.3.13","QUIC","72","Protected Payload (KP0)"
"370","28.316581","208.103.161.1","192.168.3.13","QUIC","91","Protected Payload (KP0)"
"371","28.316839","192.168.3.13","208.103.161.1","QUIC","89","Protected Payload (KP0), DCID=014e0daaa4d295003d4e6ca8c9d2b3ee98b5587c"
"372","28.327712","208.103.161.1","192.168.3.13","QUIC","70","Protected Payload (KP0)"
"373","28.369508","192.168.3.13","208.103.161.1","QUIC","86","Protected Payload (KP0), DCID=014e0daaa4d295003d4e6ca8c9d2b3ee98b5587c"
"374","28.375442","192.168.3.5","192.168.3.255","UDP","62","2008  >  2008 Len=20"
"375","28.379467","208.103.161.1","192.168.3.13","QUIC","67","Protected Payload (KP0)"
"376","28.390675","208.103.161.1","192.168.3.13","QUIC","760","Protected Payload (KP0)"
"377","28.392069","192.168.3.13","208.103.161.1","QUIC","850","Protected Payload (KP0), DCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
"378","28.395614","208.103.161.1","192.168.3.13","QUIC","711","Protected Payload (KP0)"
"379","28.396996","192.168.3.13","208.103.161.1","QUIC","808","Protected Payload (KP0), DCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
"380","28.397295","208.103.161.1","192.168.3.13","QUIC","726","Protected Payload (KP0)"
"381","28.398215","192.168.3.13","208.103.161.1","QUIC","1286","Protected Payload (KP0), DCID=011189b8a4cd30ab811061b8d3cd2ccbdf00e2f4"
